project_title,project_norm,status,snap_idx,data_timestamp,dev_count,repo_count,edges,nodes,components,giant_ratio,density,bipartite_density,avg_degree,knowledge_redundancy,bus_factor_norm,mean_repo_load,gini_repo_load,fc_attack_adaptive,dev_count_pct,repo_count_pct,edges_pct,nodes_pct,mean_repo_load_pct,knowledge_redundancy_pct,avg_degree_pct
ether.fi,ether.fi,Grew,3,2025-05-20 04:00:19.776788+00:00,27,10,48,37,1,1.0,0.07207207207207207,0.17777777777777778,2.5945945945945947,0.2213621345974287,0.07692307692307693,1.7692307692307692,0.3729096989966555,0.10810810810810811,103.84615384615385,100.0,109.09090909090908,102.77777777777777,105.31135531135531,92.5261493491156,106.14250614250614
ether.fi,ether.fi,Grew,4,2025-06-20 04:00:14.727978+00:00,27,10,48,37,1,1.0,0.07207207207207207,0.17777777777777778,2.5945945945945947,0.2213621345974287,0.07692307692307693,1.7692307692307692,0.3729096989966555,0.10810810810810811,103.84615384615385,100.0,109.09090909090908,102.77777777777777,105.31135531135531,92.5261493491156,106.14250614250614
ether.fi,ether.fi,Grew,5,2025-07-23 17:38:13.011985+00:00,27,10,48,37,1,1.0,0.07207207207207207,0.17777777777777778,2.5945945945945947,0.2213621345974287,0.07692307692307693,1.7692307692307692,0.3729096989966555,0.10810810810810811,103.84615384615385,100.0,109.09090909090908,102.77777777777777,105.31135531135531,92.5261493491156,106.14250614250614
ether.fi,ether.fi,Grew,6,2025-08-20 04:12:03.435866+00:00,28,10,49,38,1,1.0,0.06970128022759602,0.175,2.5789473684210527,0.21784576368975347,0.07407407407407407,1.7407407407407407,0.3672182821118991,0.10526315789473684,107.6923076923077,100.0,111.36363636363636,105.55555555555556,103.61552028218695,91.05635750616044,105.50239234449761
ether.fi,ether.fi,Grew,7,2025-09-20 04:03:23.657570+00:00,29,11,56,40,1,1.0,0.07179487179487179,0.1755485893416928,2.8,0.23684012027313464,0.07142857142857142,1.9285714285714286,0.4074074074074074,0.15,111.53846153846155,110.00000000000001,127.27272727272727,111.11111111111111,114.79591836734696,98.99572201048473,114.54545454545453
ether.fi,ether.fi,Grew,8,2025-10-20 05:48:43.351519+00:00,30,12,58,42,1,1.0,0.06736353077816493,0.16111111111111112,2.761904761904762,0.24462387557975793,0.06896551724137931,1.9310344827586208,0.4125615763546798,0.14285714285714285,115.38461538461537,120.0,131.8181818181818,116.66666666666667,114.9425287356322,102.24921840139802,112.98701298701297
Across Protocol,across protocol,Healthy,0,2025-01-13 00:06:13.501155+00:00,49,20,134,69,1,1.0,0.05711849957374254,0.13673469387755102,3.8840579710144927,0.15166748915858821,0.0625,2.6875,0.47141472868217055,0.17391304347826086,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Across Protocol,across protocol,Healthy,1,2025-04-07 04:18:36.823830+00:00,55,21,144,76,1,1.0,0.05052631578947368,0.12467532467532468,3.789473684210526,0.12747702918154621,0.05555555555555555,2.574074074074074,0.4645616839861444,0.15789473684210525,112.24489795918366,105.0,107.46268656716418,110.14492753623189,95.77950043066322,84.0503326644066,97.56480754124117
Across Protocol,across protocol,Healthy,2,2025-04-30 19:56:01.133459+00:00,59,21,148,80,1,1.0,0.04683544303797468,0.11945117029862792,3.7,0.12515712284215927,0.05172413793103448,2.4655172413793105,0.4614178924523752,0.15,120.40816326530613,105.0,110.44776119402985,115.94202898550725,91.74017642341622,82.52073238404515,95.26119402985074
Across Protocol,across protocol,Healthy,3,2025-05-20 04:00:19.776788+00:00,59,21,151,80,1,1.0,0.047784810126582276,0.12187247780468119,3.775,0.12493353256485722,0.05172413793103448,2.5,0.4598097502972652,0.15,120.40816326530613,105.0,112.68656716417911,115.94202898550725,93.02325581395348,82.37331102265618,97.19216417910448
Across Protocol,across protocol,Healthy,4,2025-06-20 04:00:14.727978+00:00,70,21,165,91,1,1.0,0.040293040293040296,0.11224489795918367,3.6263736263736264,0.12294345220225138,0.043478260869565216,2.3043478260869565,0.45173639595296694,0.10989010989010989,142.85714285714286,105.0,123.13432835820895,131.8840579710145,85.74317492416583,81.0611772399673,93.36558963424635
Across Protocol,across protocol,Healthy,5,2025-07-23 17:38:13.011985+00:00,75,21,171,96,1,1.0,0.0375,0.10857142857142857,3.5625,0.12099528771465844,0.04054054054054054,2.22972972972973,0.4447993447993448,0.10416666666666667,153.0612244897959,105.0,127.61194029850746,139.1304347826087,82.96668761785041,79.77668014807183,91.72108208955224
Across Protocol,across protocol,Healthy,6,2025-08-20 04:12:03.435866+00:00,80,21,178,101,1,1.0,0.035247524752475244,0.10595238095238095,3.5247524752475248,0.11957859975571639,0.0379746835443038,2.1772151898734178,0.4386223138062997,0.1188118811881188,163.26530612244898,105.0,132.8358208955224,146.3768115942029,81.0126582278481,78.84260524065333,90.74922417614896
Across Protocol,across protocol,Healthy,7,2025-09-20 04:03:23.657570+00:00,87,21,189,108,1,1.0,0.03271028037383177,0.10344827586206896,3.5,0.11745082004130156,0.03488372093023256,2.127906976744186,0.43112212479349343,0.1111111111111111,177.55102040816325,105.0,141.04477611940297,156.52173913043478,79.17793401838831,77.4396811689098,90.11194029850746
Across Protocol,across protocol,Healthy,8,2025-10-20 05:48:43.351519+00:00,92,21,194,113,1,1.0,0.03065739570164349,0.10041407867494824,3.433628318584071,0.11599056180784996,0.03296703296703297,2.065934065934066,0.4249473930324994,0.10619469026548672,187.75510204081633,105.0,144.77611940298507,163.76811594202897,76.87196524405827,76.47687876375842,88.40311715757497
Aura Finance,aura finance,Healthy,0,2025-01-13 00:06:13.501155+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,1,2025-04-07 04:18:36.823830+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,2,2025-04-30 19:56:01.133459+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,3,2025-05-20 04:00:19.776788+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,4,2025-06-20 04:00:14.727978+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,5,2025-07-23 17:38:13.011985+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,6,2025-08-20 04:12:03.435866+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,7,2025-09-20 04:03:23.657570+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Aura Finance,aura finance,Healthy,8,2025-10-20 05:48:43.351519+00:00,16,9,35,25,1,1.0,0.11666666666666667,0.24305555555555555,2.8,0.23209699251365917,0.13333333333333333,2.1333333333333333,0.37916666666666665,0.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Curve,curve,Healthy,0,2025-01-13 00:06:13.501155+00:00,102,80,292,182,1,1.0,0.017728128225365795,0.035784313725490194,3.208791208791209,0.08627455647260669,0.04950495049504951,2.5742574257425743,0.5142421934501142,0.10989010989010989,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Curve,curve,Healthy,1,2025-04-07 04:18:36.823830+00:00,110,83,310,193,1,1.0,0.016731433506044904,0.033953997809419496,3.2124352331606216,0.072969073223378,0.05504587155963303,2.55045871559633,0.5136954656458319,0.10362694300518134,107.84313725490196,103.75000000000001,106.16438356164383,106.04395604395604,99.07551164431896,84.57774366715712,100.11356377315634
Curve,curve,Healthy,2,2025-04-30 19:56:01.133459+00:00,112,83,316,195,1,1.0,0.016706317737245572,0.03399311531841653,3.241025641025641,0.07263887461365787,0.05405405405405406,2.5585585585585586,0.5144017256693313,0.10256410256410256,109.80392156862746,103.75000000000001,108.21917808219179,107.14285714285714,99.3901593901594,84.19501366746715,101.00456621004565
Curve,curve,Healthy,3,2025-05-20 04:00:19.776788+00:00,114,88,328,202,1,1.0,0.01615683956455347,0.03269537480063796,3.2475247524752477,0.07041464262136145,0.05309734513274336,2.6194690265486726,0.5216455393446544,0.10891089108910891,111.76470588235294,110.00000000000001,112.32876712328768,110.98901098901099,101.75629680054459,81.61692798005751,101.20710701207108
Curve,curve,Healthy,4,2025-06-20 04:00:14.727978+00:00,115,88,334,203,1,1.0,0.01629029898063698,0.03300395256916996,3.29064039408867,0.07060914242788716,0.05263157894736842,2.6491228070175437,0.5262576972231904,0.10837438423645321,112.74509803921569,110.00000000000001,114.3835616438356,111.53846153846155,102.90823211875842,81.84237081567204,102.55077940481814
Curve,curve,Healthy,5,2025-07-23 17:38:13.011985+00:00,115,88,336,203,1,1.0,0.016387845681119836,0.03320158102766799,3.310344827586207,0.0708308332153803,0.05263157894736842,2.6666666666666665,0.528393351800554,0.10837438423645321,112.74509803921569,110.00000000000001,115.06849315068493,111.53846153846155,103.58974358974358,82.09933045308674,103.16485592820028
Curve,curve,Healthy,6,2025-08-20 04:12:03.435866+00:00,116,88,341,204,1,1.0,0.016468656428088476,0.0334051724137931,3.343137254901961,0.07093216180345706,0.05217391304347826,2.6869565217391305,0.5315885746447164,0.10784313725490197,113.72549019607843,110.00000000000001,116.78082191780821,112.08791208791209,104.37792642140468,82.21677943482555,104.18681171098576
Curve,curve,Healthy,7,2025-09-20 04:03:23.657570+00:00,116,88,341,204,1,1.0,0.016468656428088476,0.0334051724137931,3.343137254901961,0.07093216180345706,0.05217391304347826,2.6869565217391305,0.5315885746447164,0.10784313725490197,113.72549019607843,110.00000000000001,116.78082191780821,112.08791208791209,104.37792642140468,82.21677943482555,104.18681171098576
Curve,curve,Healthy,8,2025-10-20 05:48:43.351519+00:00,115,88,342,203,1,1.0,0.016680485782568404,0.033794466403162055,3.3694581280788176,0.07128939786921111,0.05263157894736842,2.719298245614035,0.5322014714204867,0.10837438423645321,112.74509803921569,110.00000000000001,117.12328767123287,111.53846153846155,105.63427800269905,82.63084828705718,105.00708549834673
Frax,frax,Healthy,0,2025-01-13 00:06:13.501155+00:00,429,27,464,456,3,0.9912280701754386,0.004472720262193947,0.04005870672537339,2.0350877192982457,0.12075650026911705,0.016355140186915886,1.0771028037383177,0.07080807671255093,0.05043859649122807,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Frax,frax,Healthy,1,2025-04-07 04:18:36.823830+00:00,871,31,962,902,3,0.9955654101995566,0.0023674114250980065,0.03562831006259028,2.1330376940133036,0.09411689285271387,0.010344827586206896,1.1011494252873564,0.08806661387469104,0.050997782705099776,203.03030303030303,114.81481481481481,207.32758620689654,197.80701754385964,102.23252798763309,77.93940089598958,104.81305910237784
Frax,frax,Healthy,2,2025-04-30 19:56:01.133459+00:00,869,31,959,900,3,0.9955555555555555,0.0023705351625262637,0.03559894576636104,2.131111111111111,0.09411239574811979,0.010368663594470046,1.1002304147465438,0.08741887229473785,0.05,202.56410256410254,114.81481481481481,206.68103448275863,197.36842105263156,102.14720553395244,77.93567678624471,104.7183908045977
Frax,frax,Healthy,3,2025-05-20 04:00:19.776788+00:00,871,33,962,904,4,0.9933628318584071,0.0023569419535667737,0.03346901854364541,2.1283185840707963,0.10570226532626031,0.010344827586206896,1.1011494252873564,0.08819379454322943,0.05088495575221239,203.03030303030303,122.22222222222223,207.32758620689654,198.24561403508773,102.23252798763309,87.5333957929329,104.5811718034788
Frax,frax,Healthy,4,2025-06-20 04:00:14.727978+00:00,871,33,962,904,4,0.9933628318584071,0.0023569419535667737,0.03346901854364541,2.1283185840707963,0.10570226532626031,0.010344827586206896,1.1011494252873564,0.08819379454322943,0.05088495575221239,203.03030303030303,122.22222222222223,207.32758620689654,198.24561403508773,102.23252798763309,87.5333957929329,104.5811718034788
Frax,frax,Healthy,5,2025-07-23 17:38:13.011985+00:00,869,33,963,902,4,0.9933481152993349,0.0023698723517353226,0.03358091850611989,2.1352549889135255,0.10190607728849013,0.010368663594470046,1.1048387096774193,0.0908216123746414,0.050997782705099776,202.56410256410254,122.22222222222223,207.54310344827584,197.80701754385964,102.57504723252397,84.38972399943935,104.92201238626807
Frax,frax,Healthy,6,2025-08-20 04:12:03.435866+00:00,870,33,964,903,4,0.9933554817275747,0.002367078941100495,0.033577150818530126,2.1351052048726467,0.10188182503685848,0.010356731875719217,1.1047180667433831,0.09073168392788646,0.05094130675526024,202.7972027972028,122.22222222222223,207.75862068965517,198.0263157894737,102.56384654363731,84.36964040014855,104.9146523083973
Frax,frax,Healthy,7,2025-09-20 04:03:23.657570+00:00,874,33,970,907,4,0.9933847850055126,0.0023608383166492646,0.03363150960404965,2.138919514884234,0.10186568915539618,0.010309278350515464,1.1065292096219932,0.09210523195283392,0.050716648291069456,203.72960372960372,122.22222222222223,209.05172413793105,198.9035087719298,102.73199603431955,84.35627807064552,105.10207961069081
Frax,frax,Healthy,8,2025-10-20 05:48:43.351519+00:00,871,33,972,904,4,0.9933628318584071,0.0023814423896745362,0.033816929339317396,2.150442477876106,0.10186591462828681,0.011494252873563218,1.1126436781609195,0.09634748741331814,0.05088495575221239,203.03030303030303,122.22222222222223,209.48275862068962,198.24561403508773,103.29967337372527,84.35646478762567,105.66829417149832
Origin Protocol,origin protocol,Healthy,0,2025-01-13 00:06:13.501155+00:00,225,71,513,296,1,1.0,0.011749885478699039,0.03211267605633803,3.4662162162162162,0.06893162089876505,0.022321428571428572,2.15625,0.47544180715764567,0.05067567567567568,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Origin Protocol,origin protocol,Healthy,1,2025-04-07 04:18:36.823830+00:00,227,72,518,299,1,1.0,0.01162712397028125,0.03169358786098874,3.4648829431438126,0.06601273001485111,0.022123893805309734,2.15929203539823,0.4763709560423618,0.05016722408026756,100.8888888888889,101.40845070422534,100.97465886939571,101.01351351351352,100.14107990252661,95.76552698767856,99.96153520180981
Origin Protocol,origin protocol,Healthy,2,2025-04-30 19:56:01.133459+00:00,225,72,516,297,1,1.0,0.01173901173901174,0.03185185185185185,3.474747474747475,0.0660521546252238,0.022321428571428572,2.169642857142857,0.47778880070546736,0.050505050505050504,100.0,101.40845070422534,100.58479532163742,100.33783783783782,100.62111801242237,95.82272078329609,100.24612597712013
Origin Protocol,origin protocol,Healthy,3,2025-05-20 04:00:19.776788+00:00,225,73,518,298,1,1.0,0.011705421101394256,0.03153729071537291,3.476510067114094,0.06896471921466397,0.022321428571428572,2.1785714285714284,0.4794350117096019,0.050335570469798654,100.0,102.8169014084507,100.97465886939571,100.67567567567568,101.0351966873706,100.04801615784945,100.29697659510445
Origin Protocol,origin protocol,Healthy,4,2025-06-20 04:00:14.727978+00:00,224,73,518,297,1,1.0,0.011784511784511785,0.031678082191780824,3.4882154882154883,0.06879201092104628,0.02242152466367713,2.188340807174888,0.4808498125413512,0.050505050505050504,99.55555555555556,102.8169014084507,100.97465886939571,100.33783783783782,101.48826931825567,99.79746598745473,100.63467685300044
Origin Protocol,origin protocol,Healthy,5,2025-07-23 17:38:13.011985+00:00,225,73,519,298,1,1.0,0.011728018439427836,0.03159817351598174,3.4832214765100673,0.06875813200730606,0.022321428571428572,2.1830357142857144,0.4801435144609991,0.050335570469798654,100.0,102.8169014084507,101.16959064327486,100.67567567567568,101.24223602484473,99.74831740615272,100.49060010204482
Origin Protocol,origin protocol,Healthy,6,2025-08-20 04:12:03.435866+00:00,227,73,522,300,1,1.0,0.011638795986622074,0.03150081467624163,3.48,0.0687758342712859,0.022123893805309734,2.1769911504424777,0.4796747967479675,0.05,100.8888888888889,102.8169014084507,101.75438596491229,101.35135135135135,100.9619084263178,99.77399831101036,100.39766081871345
Origin Protocol,origin protocol,Healthy,7,2025-09-20 04:03:23.657570+00:00,230,73,526,303,1,1.0,0.011496513889799576,0.03132817153067302,3.4719471947194718,0.06855938431646613,0.021834061135371178,2.165938864628821,0.4776376954500634,0.052805280528052806,102.22222222222221,102.8169014084507,102.53411306042885,102.36486486486487,100.44933864945259,99.45999154314738,100.16533817124402
Origin Protocol,origin protocol,Healthy,8,2025-10-20 05:48:43.351519+00:00,228,73,523,301,1,1.0,0.01158361018826135,0.031422734919490505,3.475083056478405,0.06874609761056104,0.022026431718061675,2.171806167400881,0.47896989572070664,0.053156146179401995,101.33333333333334,102.8169014084507,101.94931773879144,101.6891891891892,100.72144544467854,99.73085895009422,100.2558074773497
Pendle,pendle,Healthy,0,2025-01-13 00:06:13.501155+00:00,54,25,116,79,1,1.0,0.037650113599480686,0.08592592592592592,2.9367088607594938,0.19815670110814318,0.03773584905660377,2.0754716981132075,0.42915951972555744,0.10126582278481013,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Pendle,pendle,Healthy,1,2025-04-07 04:18:36.823830+00:00,55,26,120,81,1,1.0,0.037037037037037035,0.08391608391608392,2.962962962962963,0.1996159634576379,0.037037037037037035,2.111111111111111,0.43567251461988304,0.12345679012345678,101.85185185185186,104.0,103.44827586206897,102.53164556962024,101.71717171717172,100.73641837057951,100.89399744572158
Pendle,pendle,Healthy,2,2025-04-30 19:56:01.133459+00:00,55,26,120,81,1,1.0,0.037037037037037035,0.08391608391608392,2.962962962962963,0.1996159634576379,0.037037037037037035,2.111111111111111,0.43567251461988304,0.12345679012345678,101.85185185185186,104.0,103.44827586206897,102.53164556962024,101.71717171717172,100.73641837057951,100.89399744572158
Pendle,pendle,Healthy,3,2025-05-20 04:00:19.776788+00:00,57,27,125,84,1,1.0,0.03585771658060815,0.08122157244964262,2.9761904761904763,0.1952420099000681,0.03571428571428571,2.125,0.4437274909963986,0.11904761904761904,105.55555555555556,108.0,107.75862068965519,106.32911392405062,102.38636363636364,98.52909783430216,101.34441707717569
Pendle,pendle,Healthy,4,2025-06-20 04:00:14.727978+00:00,58,27,126,85,1,1.0,0.03529411764705882,0.08045977011494253,2.9647058823529413,0.19517927045440997,0.03508771929824561,2.1052631578947367,0.4415204678362573,0.11764705882352941,107.40740740740742,108.0,108.62068965517241,107.59493670886076,101.43540669856459,98.49743630314663,100.95334685598378
Pendle,pendle,Healthy,5,2025-07-23 17:38:13.011985+00:00,60,27,128,87,1,1.0,0.03421545041432772,0.07901234567901234,2.942528735632184,0.19445090671428725,0.03389830508474576,2.0677966101694913,0.43706585162545153,0.11494252873563218,111.11111111111111,108.0,110.34482758620689,110.12658227848102,99.63020030816641,98.12986673015236,100.19817677368212
Pendle,pendle,Healthy,6,2025-08-20 04:12:03.435866+00:00,67,27,136,94,1,1.0,0.03111416151910318,0.07517965726920951,2.893617021276596,0.19162117825453942,0.030303030303030304,1.9696969696969697,0.4247086247086247,0.10638297872340426,124.07407407407408,108.0,117.24137931034481,118.9873417721519,94.90358126721763,96.70184111006319,98.53264856933237
Pendle,pendle,Healthy,7,2025-09-20 04:03:23.657570+00:00,69,27,141,96,1,1.0,0.030921052631578946,0.07568438003220612,2.9375,0.19067434033786576,0.029411764705882353,1.9852941176470589,0.4203703703703704,0.10416666666666667,127.77777777777777,108.0,121.55172413793103,121.51898734177216,95.65508021390374,96.22401830044902,100.02693965517241
Pendle,pendle,Healthy,8,2025-10-20 05:48:43.351519+00:00,70,27,142,97,1,1.0,0.03049828178694158,0.07513227513227513,2.9278350515463916,0.1906373041091711,0.028985507246376812,1.9710144927536233,0.4183716965046888,0.10309278350515463,129.62962962962962,108.0,122.41379310344827,122.78481012658229,94.96706192358367,96.20532792637258,99.69783149662281
Renzo,renzo,Healthy,0,2025-01-13 00:06:13.501155+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,1,2025-04-07 04:18:36.823830+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,2,2025-04-30 19:56:01.133459+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,3,2025-05-20 04:00:19.776788+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,4,2025-06-20 04:00:14.727978+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,5,2025-07-23 17:38:13.011985+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,6,2025-08-20 04:12:03.435866+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,7,2025-09-20 04:03:23.657570+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Renzo,renzo,Healthy,8,2025-10-20 05:48:43.351519+00:00,2,1,2,3,1,1.0,0.6666666666666666,1.0,1.3333333333333333,0.0,0.5,1.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,,100.0
Silo Finance,silo finance,Healthy,0,2025-01-13 00:06:13.501155+00:00,8,7,19,15,2,0.8,0.18095238095238095,0.3392857142857143,2.533333333333333,0.1971655328798186,0.25,2.375,0.2565789473684211,0.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Silo Finance,silo finance,Healthy,1,2025-04-07 04:18:36.823830+00:00,12,8,25,20,2,0.8,0.13157894736842105,0.2604166666666667,2.5,0.18222789115646257,0.18181818181818182,2.090909090909091,0.3557312252964427,0.2,150.0,114.28571428571428,131.57894736842107,133.33333333333331,88.03827751196171,92.4238067855089,98.6842105263158
Silo Finance,silo finance,Healthy,2,2025-04-30 19:56:01.133459+00:00,12,8,25,20,2,0.8,0.13157894736842105,0.2604166666666667,2.5,0.18222789115646257,0.18181818181818182,2.090909090909091,0.3557312252964427,0.2,150.0,114.28571428571428,131.57894736842107,133.33333333333331,88.03827751196171,92.4238067855089,98.6842105263158
Silo Finance,silo finance,Healthy,3,2025-05-20 04:00:19.776788+00:00,12,8,25,20,2,0.8,0.13157894736842105,0.2604166666666667,2.5,0.18222789115646257,0.18181818181818182,2.090909090909091,0.3557312252964427,0.2,150.0,114.28571428571428,131.57894736842107,133.33333333333331,88.03827751196171,92.4238067855089,98.6842105263158
Silo Finance,silo finance,Healthy,4,2025-06-20 04:00:14.727978+00:00,12,8,25,20,2,0.8,0.13157894736842105,0.2604166666666667,2.5,0.18222789115646257,0.18181818181818182,2.090909090909091,0.3557312252964427,0.2,150.0,114.28571428571428,131.57894736842107,133.33333333333331,88.03827751196171,92.4238067855089,98.6842105263158
Silo Finance,silo finance,Healthy,5,2025-07-23 17:38:13.011985+00:00,12,8,26,20,2,0.8,0.1368421052631579,0.2708333333333333,2.6,0.22538265306122449,0.18181818181818182,2.1818181818181817,0.3787878787878788,0.2,150.0,114.28571428571428,136.8421052631579,133.33333333333331,91.86602870813397,114.31138585393903,102.63157894736842
Silo Finance,silo finance,Healthy,6,2025-08-20 04:12:03.435866+00:00,13,8,27,21,2,0.8095238095238095,0.12857142857142856,0.25961538461538464,2.5714285714285716,0.2196196660482375,0.16666666666666666,2.0833333333333335,0.37666666666666665,0.19047619047619047,162.5,114.28571428571428,142.10526315789474,140.0,87.71929824561404,111.38846777144649,101.50375939849626
Silo Finance,silo finance,Healthy,7,2025-09-20 04:03:23.657570+00:00,13,8,30,21,1,1.0,0.14285714285714285,0.28846153846153844,2.857142857142857,0.24295763760049474,0.16666666666666666,2.0833333333333335,0.37666666666666665,0.2857142857142857,162.5,114.28571428571428,157.89473684210526,140.0,87.71929824561404,123.22520779967587,112.78195488721805
Silo Finance,silo finance,Healthy,8,2025-10-20 05:48:43.351519+00:00,13,8,29,21,1,1.0,0.1380952380952381,0.27884615384615385,2.761904761904762,0.22658858998144712,0.16666666666666666,2.0,0.3611111111111111,0.19047619047619047,162.5,114.28571428571428,152.63157894736844,140.0,84.21052631578947,114.92302263578857,109.02255639097744
Symbiotic,symbiotic,Healthy,0,2025-01-13 00:06:13.501155+00:00,395,9,409,404,1,1.0,0.005024199690440508,0.1150492264416315,2.0247524752475248,0.34051255003316067,0.02284263959390863,1.0304568527918783,0.029394113675577004,0.05198019801980198,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Symbiotic,symbiotic,Healthy,1,2025-04-07 04:18:36.823830+00:00,431,13,460,444,1,1.0,0.004677363593842149,0.08209887560235588,2.0720720720720722,0.2215795497479853,0.020930232558139535,1.058139534883721,0.05432660362892921,0.0518018018018018,109.11392405063292,144.44444444444443,112.46943765281175,109.9009900990099,102.68644747393745,65.07235922035967,102.33705588228817
Symbiotic,symbiotic,Healthy,2,2025-04-30 19:56:01.133459+00:00,431,13,460,444,1,1.0,0.004677363593842149,0.08209887560235588,2.0720720720720722,0.22146855940723534,0.020930232558139535,1.058139534883721,0.05432660362892921,0.0518018018018018,109.11392405063292,144.44444444444443,112.46943765281175,109.9009900990099,102.68644747393745,65.0397641395795,102.33705588228817
Symbiotic,symbiotic,Healthy,3,2025-05-20 04:00:19.776788+00:00,432,14,461,446,2,0.9955156950672646,0.004645538368519172,0.07622354497354497,2.0672645739910314,0.1898301937776303,0.02088167053364269,1.0580046403712298,0.054208898115358,0.0515695067264574,109.36708860759494,155.55555555555557,112.71393643031784,110.3960396039604,102.67335672568092,55.74836926249672,102.09961954674532
Symbiotic,symbiotic,Healthy,4,2025-06-20 04:00:14.727978+00:00,432,15,464,447,2,0.9955257270693513,0.004654848968208585,0.07160493827160494,2.076062639821029,0.15846830906047632,0.02088167053364269,1.0649651972157772,0.06016307012622012,0.05145413870246085,109.36708860759494,166.66666666666669,113.44743276283617,110.64356435643565,103.34883933571828,46.53816989859668,102.53414504739555
Symbiotic,symbiotic,Healthy,5,2025-07-23 17:38:13.011985+00:00,433,15,465,448,2,0.9955357142857143,0.004644055608820709,0.07159353348729793,2.075892857142857,0.15836859999709513,0.020833333333333332,1.0648148148148149,0.06003421900161031,0.05133928571428571,109.62025316455697,166.66666666666669,113.6919315403423,110.8910891089109,103.33424557562488,46.50888784618143,102.52575969263012
